Case ID,Nodes,Edges,Starting Node,Duration,Total Colors Used,n/x Ratio,Color 1 Count,Color 2 Count,Color 1 Ratio,Total Leaves
1,1000,999,1000,0.000581834 seconds,7,n/142,501,167,50.1%,501,
